"order_num","title","issue","phase","event","year","slug","url","total_pages","scrape_status","scraped_at","bookmark"
"593","X-Men Unlimited Infinity Comic","149","Destiny of X","","2023","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-149?quality=hq","25","done","2026-03-09T20:26:29.405363","0"
"594","X-Men Unlimited Infinity Comic","150","Destiny of X","","2023","X-Men-Unlimited-Infinity-Comic","https://readcomiconline.li/Comic/X-Men-Unlimited-Infinity-Comic/Issue-150?quality=hq","27","done","2026-03-09T20:26:32.226575","0"
"595","X-Men: Before the Fall - Sinister Four","1","Destiny of X","","2023","X-Men-Before-the-Fall---Sinister-Four","https://readcomiconline.li/Comic/X-Men-Before-the-Fall-Sons-of-X/The-Sinister-Four?id=216689&quality=hq","25","done","2026-03-09T20:27:07.646548","0"
"596","X-Men: Before the Fall - Sons of X","1","Destiny of X","","2023","X-Men-Before-the-Fall---Sons-of-X","https://readcomiconline.li/Comic/X-Men-Before-the-Fall-Sons-of-X/Issue-1?id=214579&quality=hq","26","done","2026-03-09T20:27:15.496179","0"
"597","X-Men: Before the Fall - Heralds of Apocalypse","1","Destiny of X","","2023","X-Men-Before-the-Fall---Heralds-of-Apocalypse","https://readcomiconline.li/Comic/X-Men-Before-the-Fall-Sons-of-X/Issue-1?id=216472&quality=hq","27","done","2026-03-09T20:27:15.558232","0"
"598","X-Men: Before the Fall - Mutant First Strike","1","Destiny of X","","2023","X-Men-Before-the-Fall---Mutant-First-Strike","https://readcomiconline.li/Comic/X-Men-Before-the-Fall-Sons-of-X/Issue-1?id=215834&quality=hq","27","done","2026-03-09T20:27:15.621392","0"
"599","Legion of X","9","Destiny of X","","2023","Legion-of-X","https://readcomiconline.li/Comic/Legion-of-X/Issue-9?quality=hq","24","done","2026-03-09T20:27:15.135419","0"
"600","Legion of X","10","Destiny of X","","2023","Legion-of-X","https://readcomiconline.li/Comic/Legion-of-X/Issue-10?quality=hq","26","done","2026-03-09T20:27:11.282521","0"
"601","Marauders (2022)","7","Destiny of X","","2023","Marauders-2022","https://readcomiconline.li/Comic/Marauders-2022/Issue-7?quality=hq","26","done","2026-03-09T20:27:56.959966","0"
"602","Marauders (2022)","8","Destiny of X","","2023","Marauders-2022","https://readcomiconline.li/Comic/Marauders-2022/Issue-8?quality=hq","25","done","2026-03-09T20:27:17.323154","0"
"603","Marauders (2022)","9","Destiny of X","","2023","Marauders-2022","https://readcomiconline.li/Comic/Marauders-2022/Issue-9?quality=hq","26","done","2026-03-09T20:27:18.858257","0"
"604","Marauders (2022)","10","Destiny of X","","2023","Marauders-2022","https://readcomiconline.li/Comic/Marauders-2022/Issue-10?quality=hq","26","done","2026-03-09T20:27:16.196554","0"
"605","Marauders (2022)","11","Destiny of X","","2023","Marauders-2022","https://readcomiconline.li/Comic/Marauders-2022/Issue-11?quality=hq","26","done","2026-03-09T20:27:15.575235","0"
"606","Marauders (2022)","12","Destiny of X","","2023","Marauders-2022","https://readcomiconline.li/Comic/Marauders-2022/Issue-12?quality=hq","24","done","2026-03-09T20:27:15.134419","0"
"607","Betsy Braddock: Captain Britain","1","Destiny of X","","2023","Betsy-Braddock-Captain-Britain","https://readcomiconline.li/Comic/Betsy-Braddock-Captain-Britain/Issue-1?quality=hq","26","done","2026-03-09T20:27:14.775602","0"
"608","Betsy Braddock: Captain Britain","2","Destiny of X","","2023","Betsy-Braddock-Captain-Britain","https://readcomiconline.li/Comic/Betsy-Braddock-Captain-Britain/Issue-2?quality=hq","27","done","2026-03-09T20:27:14.885472","0"
"609","Betsy Braddock: Captain Britain","3","Destiny of X","","2023","Betsy-Braddock-Captain-Britain","https://readcomiconline.li/Comic/Betsy-Braddock-Captain-Britain/Issue-3?quality=hq","27","done","2026-03-09T20:27:15.731452","0"
"610","Betsy Braddock: Captain Britain","4","Destiny of X","","2023","Betsy-Braddock-Captain-Britain","https://readcomiconline.li/Comic/Betsy-Braddock-Captain-Britain/Issue-4?quality=hq","61","done","2026-03-09T20:28:00.028040","0"
"611","Betsy Braddock: Captain Britain","5","Destiny of X","","2023","Betsy-Braddock-Captain-Britain","https://readcomiconline.li/Comic/Betsy-Braddock-Captain-Britain/Issue-5?quality=hq","27","done","2026-03-09T20:27:14.449442","0"
"612","Immortal X-Men","8","Destiny of X","Sins of Sinister","2023","Immortal-X-Men","https://readcomiconline.li/Comic/Immortal-X-Men/Issue-8?quality=hq","26","done","2026-03-09T20:27:57.486276","0"
"613","Immortal X-Men","9","Destiny of X","Sins of Sinister","2023","Immortal-X-Men","https://readcomiconline.li/Comic/Immortal-X-Men/Issue-9?quality=hq","24","done","2026-03-09T20:27:56.881753","0"
"614","Immortal X-Men","10","Destiny of X","Sins of Sinister","2023","Immortal-X-Men","https://readcomiconline.li/Comic/Immortal-X-Men/Issue-10?quality=hq","27","done","2026-03-09T20:27:57.701518","0"
"615","Sins of Sinister","1","Destiny of X","Sins of Sinister","2023","Sins-of-Sinister","https://readcomiconline.li/Comic/Sins-of-Sinister/Issue-1?quality=hq","26","done","2026-03-09T20:27:58.154614","0"
"616","Storm and the Brotherhood of Mutants","1","Destiny of X","Sins of Sinister","2023","Storm-the-Brotherhood-of-Mutants","https://readcomiconline.li/Comic/Storm-the-Brotherhood-of-Mutants/Issue-1?quality=hq","27","done","2026-03-09T20:27:57.938665","0"
"617","Nightcrawlers","1","Destiny of X","Sins of Sinister","2023","Nightcrawlers","https://readcomiconline.li/Comic/Nightcrawlers/Issue-1?quality=hq","26","done","2026-03-09T20:27:57.953705","0"
"618","Immoral X-Men","1","Destiny of X","Sins of Sinister","2023","Immoral-X-Men","https://readcomiconline.li/Comic/Immoral-X-Men/Issue-1?quality=hq","27","done","2026-03-09T20:27:57.438979","0"
"619","Nightcrawlers","2","Destiny of X","Sins of Sinister","2023","Nightcrawlers","https://readcomiconline.li/Comic/Nightcrawlers/Issue-2?quality=hq","26","done","2026-03-09T20:27:56.242129","0"
"620","Immoral X-Men","2","Destiny of X","Sins of Sinister","2023","Immoral-X-Men","https://readcomiconline.li/Comic/Immoral-X-Men/Issue-2?quality=hq","26","done","2026-03-09T20:27:57.843627","0"
"621","Storm and the Brotherhood of Mutants","2","Destiny of X","Sins of Sinister","2023","Storm-the-Brotherhood-of-Mutants","https://readcomiconline.li/Comic/Storm-the-Brotherhood-of-Mutants/Issue-2?quality=hq","26","done","2026-03-09T20:27:57.547704","0"
"622","Immoral X-Men","3","Destiny of X","Sins of Sinister","2023","Immoral-X-Men","https://readcomiconline.li/Comic/Immoral-X-Men/Issue-3?quality=hq","28","done","2026-03-09T20:27:57.394453","0"
"623","Storm and the Brotherhood of Mutants","3","Destiny of X","Sins of Sinister","2023","Storm-the-Brotherhood-of-Mutants","https://readcomiconline.li/Comic/Storm-the-Brotherhood-of-Mutants/Issue-3?quality=hq","27","done","2026-03-09T20:27:57.318146","0"
"624","Nightcrawlers","3","Destiny of X","Sins of Sinister","2023","Nightcrawlers","https://readcomiconline.li/Comic/Nightcrawlers/Issue-3?quality=hq","24","done","2026-03-09T20:27:57.685508","0"
"625","Sins of Sinister: Dominion","1","Destiny of X","Sins of Sinister","2023","Sins-of-Sinister-Dominion","https://readcomiconline.li/Comic/Sins-Of-Sinister-Dominion/Issue-1?quality=hq","26","done","2026-03-09T22:39:21.511236","0"
"626","Immortal X-Men","11","Destiny of X","Sins of Sinister","2023","Immortal-X-Men","https://readcomiconline.li/Comic/Immortal-X-Men/Issue-11?quality=hq","26","done","2026-03-09T20:27:57.891671","0"
"627","Before the Fall: Sons of X","1","Destiny of X","","2023","Before-the-Fall-Sons-of-X","https://readcomiconline.li/Comic/X-Men-Before-the-Fall-Sons-of-X/Issue-1?id=214579&quality=hq","26","done","2026-03-09T20:28:36.616671","0"
"628","Wolverine","26","Destiny of X","","2023","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-26?quality=hq","25","done","2026-03-09T20:27:56.502333","0"
"629","Uncanny Avengers Annual (2023)","1","Fall of X","","2024","Uncanny-Avengers-Annual-2023","https://readcomiconline.li/Comic/Avengers-2023/Annual-1?quality=hq","26","done","2026-03-09T20:27:57.454584","0"
"630","Wolverine","27","Destiny of X","","2023","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-27?quality=hq","26","done","2026-03-09T20:28:35.955973","0"
"631","X-Force","34","Destiny of X","","2023","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-34?quality=hq","26","done","2026-03-09T20:28:37.347577","0"
"632","X-Force","35","Destiny of X","","2023","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-35?quality=hq","25","done","2026-03-09T20:28:37.177252","0"
"633","X-Force","36","Destiny of X","","2023","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-36?quality=hq","26","done","2026-03-09T20:29:03.774534","0"
"634","X-Force","37","Destiny of X","","2023","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-37?quality=hq","27","done","2026-03-09T20:28:39.957210","0"
"635","X-Force","38","Destiny of X","","2023","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-38?quality=hq","27","done","2026-03-09T20:28:40.737290","0"
"636","Wolverine","28","Destiny of X","","2023","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-28?quality=hq","26","done","2026-03-09T20:28:39.285022","0"
"637","Wolverine","29","Destiny of X","","2023","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-29?quality=hq","27","done","2026-03-09T20:28:39.113410","0"
"638","Wolverine","30","Destiny of X","","2023","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-30?quality=hq","26","done","2026-03-09T20:28:39.424454","0"
"639","Wolverine","31","Destiny of X","","2023","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-31?quality=hq","26","done","2026-03-09T20:28:39.284022","0"
"640","X-Force","39","Destiny of X","","2023","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-39?quality=hq","24","done","2026-03-09T20:29:03.558884","0"
"641","X-Force","40","Destiny of X","","2023","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-40?quality=hq","24","done","2026-03-09T20:29:03.915078","0"
"642","X-Force","41","Destiny of X","","2023","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-41?quality=hq","25","done","2026-03-09T20:28:40.538208","0"
"643","X-Force","42","Destiny of X","","2023","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-42?quality=hq","25","done","2026-03-09T20:28:38.457170","0"
"644","Wolverine","32","Destiny of X","","2023","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-32?quality=hq","27","done","2026-03-09T20:28:46.785369","0"
"645","Wolverine","33","Destiny of X","","2023","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-33?quality=hq","26","done","2026-03-09T20:28:40.178347","0"
"646","Wolverine","34","Destiny of X","","2023","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-34?quality=hq","26","done","2026-03-09T20:28:40.895380","0"
"647","Wolverine","35","Destiny of X","","2023","Wolverine-2020","https://readcomiconline.li/Comic/Wolverine-2020/Issue-35?quality=hq","0","unavailable","null","0"
"648","Invincible Iron Man","1","Destiny of X","","2023","The-Invincible-Iron-Man-2022","https://readcomiconline.li/Comic/The-Invincible-Iron-Man-2022/Issue-1?quality=hq","30","done","2026-03-09T20:28:42.904585","0"
"649","Invincible Iron Man","2","Destiny of X","","2023","The-Invincible-Iron-Man-2022","https://readcomiconline.li/Comic/The-Invincible-Iron-Man-2022/Issue-2?quality=hq","29","done","2026-03-09T20:29:05.474282","0"
"650","Invincible Iron Man","3","Destiny of X","","2023","The-Invincible-Iron-Man-2022","https://readcomiconline.li/Comic/The-Invincible-Iron-Man-2022/Issue-3?quality=hq","28","done","2026-03-09T20:29:16.783328","0"
"651","Invincible Iron Man","4","Destiny of X","","2023","The-Invincible-Iron-Man-2022","https://readcomiconline.li/Comic/The-Invincible-Iron-Man-2022/Issue-4?quality=hq","30","done","2026-03-09T20:29:37.581678","0"
"652","Invincible Iron Man","5","Destiny of X","","2023","The-Invincible-Iron-Man-2022","https://readcomiconline.li/Comic/The-Invincible-Iron-Man-2022/Issue-5?quality=hq","31","done","2026-03-09T20:29:10.222387","0"
"653","Invincible Iron Man","6","Destiny of X","","2023","The-Invincible-Iron-Man-2022","https://readcomiconline.li/Comic/The-Invincible-Iron-Man-2022/Issue-6?quality=hq","30","done","2026-03-09T20:29:08.581129","0"
"654","Invincible Iron Man","7","Destiny of X","","2023","The-Invincible-Iron-Man-2022","https://readcomiconline.li/Comic/The-Invincible-Iron-Man-2022/Issue-7?quality=hq","26","done","2026-03-09T22:39:42.162111","0"
"655","X-Men (2021)","22","Destiny of X","","2023","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-22?quality=hq","27","done","2026-03-09T22:39:24.291207","0"
"656","X-Men (2021)","23","Destiny of X","","2023","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-23?quality=hq","26","done","2026-03-09T22:39:41.507204","0"
"657","X-Men (2021)","24","Destiny of X","","2023","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-24?quality=hq","27","done","2026-03-09T22:40:31.952983","0"
"658","Before the Fall: Heralds of Apocalypse","1","Destiny of X","","2023","Before-the-Fall-Heralds-of-Apocalypse","https://readcomiconline.li/Comic/X-Men-Before-the-Fall-Sons-of-X/Issue-1?id=216472&quality=hq","26","done","2026-03-09T22:39:54.448481","0"
"659","Before the Fall: Sinister Four","1","Destiny of X","","2023","Before-the-Fall-Sinister-Four","https://readcomiconline.li/Comic/X-Men-Before-the-Fall-Sons-of-X/The-Sinister-Four?id=216689&quality=hq","26","done","2026-03-09T22:39:53.527521","0"
"660","Immortal X-Men","12","Destiny of X","","2023","Immortal-X-Men","https://readcomiconline.li/Comic/Immortal-X-Men/Issue-12?quality=hq","26","done","2026-03-09T22:39:53.947467","0"
"661","Immortal X-Men","13","Destiny of X","","2023","Immortal-X-Men","https://readcomiconline.li/Comic/Immortal-X-Men/Issue-13?quality=hq","28","done","2026-03-09T22:40:00.454446","0"
"662","X-Men Red (2022)","11","Destiny of X","","2023","X-Men-Red-2022","https://readcomiconline.li/Comic/X-Men-Red-2022/Issue-11?quality=hq","27","done","2026-03-09T22:39:59.516232","0"
"663","X-Men Red (2022)","12","Destiny of X","","2023","X-Men-Red-2022","https://readcomiconline.li/Comic/X-Men-Red-2022/Issue-12?quality=hq","24","done","2026-03-09T22:39:51.792957","0"
"664","X-Men Red (2022)","13","Destiny of X","","2023","X-Men-Red-2022","https://readcomiconline.li/Comic/X-Men-Red-2022/Issue-13?quality=hq","23","done","2026-03-10T02:14:33.033202","0"
"665","Marvel's Voices: X-Men","1","Fall of X","","2023","Marvels-Voices-X-Men","https://readcomiconline.li/Comic/Marvel-s-Voices-X-Men/Issue-1?quality=hq","26","done","2026-03-09T22:40:20.478104","0"
"666","Before the Fall: Mutant First Strike","1","Fall of X","","2023","Before-the-Fall-Mutant-First-Strike","https://readcomiconline.li/Comic/X-Men-Before-the-Fall-Sons-of-X/Issue-1?id=215834&quality=hq","26","done","2026-03-09T22:40:21.431498","0"
"667","Bishop: War College","1","Fall of X","","2023","Bishop-War-College","https://readcomiconline.li/Comic/Bishop-War-College/Issue-1?quality=hq","25","done","2026-03-09T22:40:18.651876","0"
"668","Bishop: War College","2","Fall of X","","2023","Bishop-War-College","https://readcomiconline.li/Comic/Bishop-War-College/Issue-2?quality=hq","26","done","2026-03-09T22:40:22.193197","0"
"669","Bishop: War College","3","Fall of X","","2023","Bishop-War-College","https://readcomiconline.li/Comic/Bishop-War-College/Issue-3?quality=hq","26","done","2026-03-09T22:40:30.986605","0"
"670","Bishop: War College","4","Fall of X","","2023","Bishop-War-College","https://readcomiconline.li/Comic/Bishop-War-College/Issue-4?quality=hq","26","done","2026-03-09T22:40:38.441110","0"
"671","Bishop: War College","5","Fall of X","","2023","Bishop-War-College","https://readcomiconline.li/Comic/Bishop-War-College/Issue-5?quality=hq","25","done","2026-03-09T22:40:39.647145","0"
"672","Rogue & Gambit","1","Fall of X","","2023","Rogue-Gambit","https://readcomiconline.li/Comic/Rogue-Gambit/Issue-1?quality=hq","26","done","2026-03-09T22:40:33.246177","0"
"673","Rogue & Gambit","2","Fall of X","","2023","Rogue-Gambit","https://readcomiconline.li/Comic/Rogue-Gambit/Issue-2?quality=hq","27","done","2026-03-09T22:40:36.779327","0"
"674","Rogue & Gambit","3","Fall of X","","2023","Rogue-Gambit","https://readcomiconline.li/Comic/Rogue-Gambit/Issue-3?quality=hq","27","done","2026-03-09T22:40:40.364204","0"
"675","Rogue & Gambit","4","Fall of X","","2023","Rogue-Gambit","https://readcomiconline.li/Comic/Rogue-Gambit/Issue-4?quality=hq","26","done","2026-03-09T22:40:40.039136","0"
"676","Rogue & Gambit","5","Fall of X","","2023","Rogue-Gambit","https://readcomiconline.li/Comic/Rogue-Gambit/Issue-5?quality=hq","27","done","2026-03-09T22:40:40.952209","0"
"677","X-Men: Hellfire Gala (2023)","1","Fall of X","Hellfire Gala 2023","2023","X-Men-Hellfire-Gala-2023","https://readcomiconline.li/Comic/X-Men-Hellfire-Gala-2023/Issue-1?quality=hq","26","done","2026-03-09T22:40:44.217738","1"
"678","X-Force","43","Fall of X","","2023","X-Force-2019-2","https://readcomiconline.li/Comic/X-Force-2019-2/Issue-43?quality=hq","26","done","2026-03-09T22:40:38.706321","0"
"679","Invincible Iron Man","8","Fall of X","","2023","The-Invincible-Iron-Man-2022","https://readcomiconline.li/Comic/The-Invincible-Iron-Man-2022/Issue-8?quality=hq","24","done","2026-03-09T22:40:41.973138","0"
"680","Invincible Iron Man","9","Fall of X","","2023","The-Invincible-Iron-Man-2022","https://readcomiconline.li/Comic/The-Invincible-Iron-Man-2022/Issue-9?quality=hq","24","done","2026-03-09T22:40:44.000514","0"
"681","X-Men (2021)","25","Fall of X","","2023","X-Men-2021","https://readcomiconline.li/Comic/X-Men-2021/Issue-25?quality=hq","25","done","2026-03-09T22:40:42.375505","0"
"682","X-Men Red (2022)","14","Fall of X","","2023","X-Men-Red-2022","https://readcomiconline.li/Comic/X-Men-Red-2022/Issue-14?quality=hq","25","done","2026-03-09T22:41:04.730894","0"
"683","Immortal X-Men","14","Fall of X","","2023","Immortal-X-Men","https://readcomiconline.li/Comic/Immortal-X-Men/Issue-14?quality=hq","33","done","2026-03-09T22:41:08.753228","0"
"684","Immortal X-Men","15","Fall of X","","2023","Immortal-X-Men","https://readcomiconline.li/Comic/Immortal-X-Men/Issue-15?quality=hq","24","done","2026-03-09T22:41:03.502219","0"
"685","X-Men Red (2022)","15","Fall of X","","2023","X-Men-Red-2022","https://readcomiconline.li/Comic/X-Men-Red-2022/Issue-15?quality=hq","24","done","2026-03-09T22:41:03.953545","0"
"686","Uncanny Avengers (2023)","1","Fall of X","","2023","Uncanny-Avengers-2023","https://readcomiconline.li/Comic/Uncanny-Avengers-2023/Issue-1?quality=hq","25","done","2026-03-09T22:41:06.341256","0"
"687","Children of the Vault (2023)","1","Fall of X","","2023","Children-of-the-Vault","https://readcomiconline.li/Comic/Children-of-the-Vault/Issue-1?quality=hq","35","done","2026-03-10T02:14:35.778689","0"
